"ID";"COUNTRY";"CHOICE_ID";"INFO";"MEASURE"
3318;6;1;"C";"III"
3319;6;1;"C";"III"
3320;6;1;"C";"III"
3321;6;1;"C";"III"
3322;6;2;"D";"I"
3323;6;1;"C";"III"
3324;6;1;"C";"III"
3325;6;2;"D";"I"
3326;6;2;"D";"I"
3327;6;1;"C";"III"
3328;6;2;"D";"I"
3329;6;2;"D";"I"
3330;6;1;"C";"III"
3331;6;1;"C";"III"
3332;6;2;"D";"I"
3333;6;2;"D";"I"
3334;6;2;"D";"I"
3335;6;2;"D";"I"
3336;6;2;"D";"I"
3337;6;2;"D";"I"
3338;6;2;"D";"I"
3339;6;2;"D";"I"
3340;6;1;"C";"III"
3341;6;2;"D";"I"
3342;6;2;"D";"I"
3343;6;2;"D";"I"
3344;6;1;"C";"III"
3345;6;2;"D";"I"
3346;6;2;"D";"I"
3347;6;2;"D";"I"
3348;6;1;"C";"III"
3349;6;1;"C";"III"
3350;6;1;"C";"III"
3351;6;2;"D";"I"
3352;6;2;"D";"I"
3353;6;2;"D";"I"
3354;6;2;"D";"I"
3355;6;2;"D";"I"
3356;6;1;"C";"III"
3357;6;1;"C";"III"
3358;6;2;"D";"I"
3359;6;1;"C";"III"
3360;6;1;"C";"III"
3361;6;2;"D";"I"
3362;6;1;"C";"III"
3363;6;2;"D";"I"
3364;6;2;"D";"I"
3365;6;1;"C";"III"
3366;6;2;"D";"I"
3367;6;2;"D";"I"
3368;6;2;"D";"I"
3369;6;1;"C";"III"
3370;6;1;"C";"III"
3371;6;1;"C";"III"
3372;6;2;"D";"I"
3373;6;1;"C";"III"
3374;6;1;"C";"III"
3375;6;2;"D";"I"
3376;6;2;"D";"I"
3377;6;1;"C";"III"
3378;6;1;"C";"III"
3379;6;2;"D";"I"
3380;6;2;"D";"I"
3381;6;2;"D";"I"
3382;6;2;"D";"I"
3383;6;1;"C";"III"
3384;6;2;"D";"I"
3385;6;1;"C";"III"
3386;6;1;"C";"III"
3387;6;1;"C";"III"
3388;6;1;"C";"III"
3389;6;1;"C";"III"
3390;6;1;"C";"III"
3391;6;2;"D";"I"
3392;6;1;"C";"III"
3393;6;2;"D";"I"
3394;6;1;"C";"III"
3395;6;2;"D";"I"
3396;6;2;"D";"I"
3397;6;1;"C";"III"
3398;6;1;"C";"III"
3399;6;2;"D";"I"
3400;6;1;"C";"III"
3401;6;2;"D";"I"
3402;6;2;"D";"I"
3403;6;2;"D";"I"
3404;6;1;"C";"III"
3405;6;1;"C";"III"
3406;6;2;"D";"I"
3407;6;2;"D";"I"
3408;5;1;"C";"III"
3409;5;1;"C";"III"
3410;5;1;"C";"III"
3411;5;2;"D";"I"
3412;5;1;"C";"III"
3413;5;1;"C";"III"
3414;5;1;"C";"III"
3415;6;2;"D";"I"
3416;6;2;"D";"I"
3417;6;2;"D";"I"
3418;6;1;"C";"III"
3419;6;1;"C";"III"
3420;6;1;"C";"III"
3421;6;2;"D";"I"
3422;6;1;"C";"III"
3423;6;1;"C";"III"
3424;6;2;"D";"I"
3425;6;2;"D";"I"
3426;6;2;"D";"I"
3427;6;2;"D";"I"
3428;6;2;"D";"I"
3429;6;2;"D";"I"
3430;6;2;"D";"I"
3431;6;2;"D";"I"
3432;6;2;"D";"I"
3433;6;1;"C";"III"
3434;6;2;"D";"I"
3435;6;2;"D";"I"
3436;6;2;"D";"I"
3437;6;2;"D";"I"
3438;6;2;"D";"I"
3439;6;2;"D";"I"
3440;6;2;"D";"I"
3441;6;2;"D";"I"
3442;6;2;"D";"I"
3443;6;2;"D";"I"
3444;6;2;"D";"I"
3445;6;1;"C";"III"
3446;6;2;"D";"I"
3447;6;2;"D";"I"
3448;6;2;"D";"I"
3449;6;2;"D";"I"
3450;6;1;"C";"III"
3451;6;2;"D";"I"
3452;6;1;"C";"III"
3453;6;2;"D";"I"
3454;6;1;"C";"III"
3455;6;1;"C";"III"
3456;6;1;"C";"III"
3457;6;1;"C";"III"
3458;6;1;"C";"III"
3459;6;2;"D";"I"
3460;6;1;"C";"III"
3461;6;1;"C";"III"
3462;6;2;"D";"I"
3463;6;1;"C";"III"
3464;6;1;"C";"III"
3465;6;2;"D";"I"
3466;6;1;"C";"III"
3467;6;2;"D";"I"
3468;6;2;"D";"I"
3469;6;2;"D";"I"
3470;6;1;"C";"III"
3471;6;1;"C";"III"
3472;6;1;"C";"III"
3473;6;2;"D";"I"
3474;6;1;"C";"III"
3475;6;1;"C";"III"
3476;6;2;"D";"I"
3477;6;1;"C";"III"
3478;6;1;"C";"III"
3479;6;2;"D";"I"
3480;6;1;"C";"III"
3481;6;2;"D";"I"
3482;6;1;"C";"III"
3483;6;2;"D";"I"
3484;6;1;"C";"III"
3485;6;2;"D";"I"
3486;6;2;"D";"I"
3487;6;1;"C";"III"
3488;6;1;"C";"III"
3489;6;2;"D";"I"
3490;6;2;"D";"I"
3491;6;1;"C";"III"
3492;6;2;"D";"I"
3493;6;2;"D";"I"
3494;6;2;"D";"I"
3495;6;1;"C";"III"
3496;6;1;"C";"III"
3497;6;1;"C";"III"
3498;6;2;"D";"I"
3499;6;2;"D";"I"
3500;6;2;"D";"I"
3501;6;2;"D";"I"
3502;6;1;"C";"III"
3503;6;2;"D";"I"
3504;6;2;"D";"I"
3505;6;2;"D";"I"
3506;6;1;"C";"III"
3507;6;2;"D";"I"
3508;6;2;"D";"I"
3509;6;2;"D";"I"
3510;6;1;"C";"III"
3511;6;1;"C";"III"
3512;6;2;"D";"I"
3513;6;1;"C";"III"
3514;6;2;"D";"I"
3515;6;2;"D";"I"
3516;6;1;"C";"III"
3517;6;2;"D";"I"
3518;6;1;"C";"III"
3519;6;2;"D";"I"
3520;6;2;"D";"I"
3521;6;2;"D";"I"
3522;6;1;"C";"III"
3523;6;2;"D";"I"
3524;6;2;"D";"I"
3525;6;1;"C";"III"
3526;6;2;"D";"I"
3527;6;1;"C";"III"
3528;6;2;"D";"I"
3529;6;1;"C";"III"
3530;6;2;"D";"I"
3531;6;1;"C";"III"
3532;6;1;"C";"III"
3533;6;2;"D";"I"
3534;6;1;"C";"III"
3535;1;2;"D";"I"
3536;6;2;"D";"I"
3537;6;2;"D";"I"
3538;6;2;"D";"I"
3539;1;1;"C";"III"
3540;1;1;"C";"III"
3541;6;2;"D";"I"
3542;6;2;"D";"I"
3543;1;1;"C";"III"
3544;6;2;"D";"I"
3545;6;2;"D";"I"
3546;4;1;"C";"III"
3547;6;1;"C";"III"
3548;6;1;"C";"III"
3549;6;1;"C";"III"
3550;1;1;"C";"III"
3551;1;1;"C";"III"
3552;6;2;"D";"I"
3553;5;1;"C";"III"
3554;4;1;"C";"III"
3555;6;2;"D";"I"
3556;6;2;"D";"I"
3557;5;2;"D";"I"
3558;6;2;"D";"I"
3559;2;1;"C";"III"
3560;1;2;"D";"I"
3561;4;1;"C";"III"
3562;4;1;"C";"III"
3563;6;1;"C";"III"
3564;6;1;"C";"III"
3565;5;1;"C";"III"
3566;1;2;"D";"I"
3567;2;1;"C";"III"
3568;4;1;"C";"III"
3569;5;2;"D";"I"
3570;6;1;"C";"III"
3571;5;2;"D";"I"
3572;5;1;"C";"III"
3573;5;1;"C";"III"
3574;4;2;"D";"I"
3575;5;1;"C";"III"
3576;6;2;"D";"I"
3577;6;1;"C";"III"
3578;6;1;"C";"III"
3579;6;2;"D";"I"
3580;6;1;"C";"III"
3581;6;1;"C";"III"
3582;5;2;"D";"I"
3583;6;2;"D";"I"
3584;6;2;"D";"I"
3585;6;1;"C";"III"
3586;5;2;"D";"I"
3587;6;1;"C";"III"
3588;6;2;"D";"I"
3589;6;2;"D";"I"
3590;5;1;"C";"III"
3591;5;1;"C";"III"
3592;2;2;"D";"I"
3593;1;1;"C";"III"
3594;6;1;"C";"III"
3595;3;1;"C";"III"
3596;6;2;"D";"I"
3597;6;2;"D";"I"
3598;2;2;"D";"I"
3599;6;1;"C";"III"
3600;1;2;"D";"I"
1;6;1;"B";"I"
2;2;1;"B";"I"
3;2;2;"B";"IV"
4;2;1;"B";"I"
5;2;2;"B";"IV"
6;2;1;"B";"I"
7;2;2;"B";"IV"
8;2;2;"B";"IV"
9;2;2;"B";"IV"
10;2;2;"B";"IV"
11;2;2;"B";"IV"
12;2;1;"B";"I"
13;2;2;"B";"IV"
14;2;1;"B";"I"
15;2;1;"B";"I"
16;2;1;"B";"I"
17;2;2;"B";"IV"
18;2;2;"B";"IV"
19;2;2;"B";"IV"
20;2;2;"B";"IV"
21;2;2;"B";"IV"
22;2;1;"B";"I"
23;2;2;"B";"IV"
24;2;2;"B";"IV"
25;2;1;"B";"I"
26;2;2;"B";"IV"
27;2;2;"B";"IV"
28;2;2;"B";"IV"
29;2;2;"B";"IV"
30;2;2;"B";"IV"
31;2;2;"B";"IV"
32;2;1;"B";"I"
33;2;2;"B";"IV"
34;2;1;"B";"I"
35;2;1;"B";"I"
36;2;2;"B";"IV"
37;2;2;"B";"IV"
38;2;2;"B";"IV"
39;2;2;"B";"IV"
40;2;2;"B";"IV"
41;2;1;"B";"I"
42;2;1;"B";"I"
43;2;1;"B";"I"
44;2;1;"B";"I"
45;2;1;"B";"I"
46;2;1;"B";"I"
47;2;1;"B";"I"
48;2;2;"B";"IV"
49;2;1;"B";"I"
50;2;1;"B";"I"
51;2;1;"B";"I"
52;2;2;"B";"IV"
53;2;2;"B";"IV"
54;2;2;"B";"IV"
55;2;1;"B";"I"
56;2;2;"B";"IV"
57;2;1;"B";"I"
58;2;1;"B";"I"
59;2;1;"B";"I"
60;2;2;"B";"IV"
61;2;2;"B";"IV"
62;2;2;"B";"IV"
63;2;2;"B";"IV"
64;2;1;"B";"I"
65;2;1;"B";"I"
66;2;1;"B";"I"
67;2;2;"B";"IV"
68;2;1;"B";"I"
69;2;2;"B";"IV"
70;2;1;"B";"I"
71;2;2;"B";"IV"
72;2;2;"B";"IV"
73;2;2;"B";"IV"
74;2;1;"B";"I"
75;2;1;"B";"I"
76;2;1;"B";"I"
77;2;2;"B";"IV"
78;2;2;"B";"IV"
79;2;1;"B";"I"
80;2;2;"B";"IV"
81;2;1;"B";"I"
82;2;2;"B";"IV"
83;2;2;"B";"IV"
84;2;2;"B";"IV"
85;2;2;"B";"IV"
86;2;1;"B";"I"
87;2;1;"B";"I"
88;2;1;"B";"I"
89;2;1;"B";"I"
90;2;2;"B";"IV"
91;2;2;"B";"IV"
92;2;1;"B";"I"
93;2;2;"B";"IV"
94;2;2;"B";"IV"
95;2;1;"B";"I"
96;2;2;"B";"IV"
97;2;1;"B";"I"
98;2;2;"B";"IV"
99;2;2;"B";"IV"
100;2;2;"B";"IV"
101;2;1;"B";"I"
102;2;1;"B";"I"
103;2;2;"B";"IV"
104;2;2;"B";"IV"
105;2;1;"B";"I"
106;2;2;"B";"IV"
107;2;2;"B";"IV"
108;2;1;"B";"I"
109;2;2;"B";"IV"
110;2;1;"B";"I"
111;2;1;"B";"I"
112;2;1;"B";"I"
113;2;1;"B";"I"
114;2;1;"B";"I"
115;2;1;"B";"I"
116;2;1;"B";"I"
117;2;2;"B";"IV"
118;2;2;"B";"IV"
119;2;2;"B";"IV"
120;2;2;"B";"IV"
121;2;1;"B";"I"
122;2;1;"B";"I"
123;2;1;"B";"I"
124;2;2;"B";"IV"
125;2;2;"B";"IV"
126;2;2;"B";"IV"
127;2;1;"B";"I"
128;2;1;"B";"I"
129;2;1;"B";"I"
130;2;2;"B";"IV"
131;2;2;"B";"IV"
132;2;2;"B";"IV"
133;2;2;"B";"IV"
134;2;1;"B";"I"
135;2;2;"B";"IV"
136;2;1;"B";"I"
137;2;1;"B";"I"
138;2;2;"B";"IV"
139;2;1;"B";"I"
140;2;2;"B";"IV"
141;2;1;"B";"I"
142;2;1;"B";"I"
143;2;1;"B";"I"
144;2;1;"B";"I"
145;2;2;"B";"IV"
146;2;1;"B";"I"
147;2;2;"B";"IV"
148;2;2;"B";"IV"
149;2;1;"B";"I"
150;2;1;"B";"I"
151;2;2;"B";"IV"
152;2;2;"B";"IV"
153;2;2;"B";"IV"
154;2;2;"B";"IV"
155;2;1;"B";"I"
156;2;1;"B";"I"
157;2;1;"B";"I"
158;2;2;"B";"IV"
159;2;2;"B";"IV"
160;2;1;"B";"I"
161;2;1;"B";"I"
162;2;2;"B";"IV"
163;2;2;"B";"IV"
164;2;2;"B";"IV"
165;2;1;"B";"I"
166;2;2;"B";"IV"
167;2;1;"B";"I"
168;2;2;"B";"IV"
169;2;2;"B";"IV"
170;2;2;"B";"IV"
171;2;2;"B";"IV"
172;2;2;"B";"IV"
173;2;2;"B";"IV"
174;2;2;"B";"IV"
175;2;1;"B";"I"
176;2;2;"B";"IV"
177;2;2;"B";"IV"
178;2;2;"B";"IV"
179;2;2;"B";"IV"
180;2;1;"B";"I"
181;2;1;"B";"I"
182;2;1;"B";"I"
183;2;1;"B";"I"
184;2;2;"B";"IV"
185;2;2;"B";"IV"
186;2;2;"B";"IV"
187;2;1;"B";"I"
188;2;1;"B";"I"
189;2;2;"B";"IV"
190;2;2;"B";"IV"
191;2;1;"B";"I"
192;2;1;"B";"I"
193;2;1;"B";"I"
194;2;1;"B";"I"
195;2;1;"B";"I"
196;2;2;"B";"IV"
197;2;2;"B";"IV"
198;2;2;"B";"IV"
199;2;2;"B";"IV"
200;2;1;"B";"I"
201;2;2;"B";"IV"
202;2;2;"B";"IV"
203;2;2;"B";"IV"
204;2;2;"B";"IV"
205;2;2;"B";"IV"
206;2;2;"B";"IV"
207;2;2;"B";"IV"
208;2;2;"B";"IV"
209;2;2;"B";"IV"
210;2;1;"B";"I"
211;2;1;"B";"I"
212;2;1;"B";"I"
213;2;2;"B";"IV"
214;2;2;"B";"IV"
215;2;2;"B";"IV"
216;2;2;"B";"IV"
217;2;2;"B";"IV"
218;2;1;"B";"I"
219;2;2;"B";"IV"
220;2;2;"B";"IV"
221;2;2;"B";"IV"
222;2;1;"B";"I"
223;2;1;"B";"I"
224;2;2;"B";"IV"
225;2;1;"B";"I"
226;2;1;"B";"I"
227;2;2;"B";"IV"
228;2;1;"B";"I"
229;2;2;"B";"IV"
230;2;2;"B";"IV"
231;2;2;"B";"IV"
232;2;2;"B";"IV"
233;2;2;"B";"IV"
234;2;2;"B";"IV"
235;2;2;"B";"IV"
236;2;1;"B";"I"
237;2;2;"B";"IV"
238;2;1;"B";"I"
239;2;2;"B";"IV"
240;2;1;"B";"I"
241;2;2;"B";"IV"
242;2;2;"B";"IV"
243;2;2;"B";"IV"
244;2;2;"B";"IV"
245;2;2;"B";"IV"
246;2;1;"B";"I"
247;2;1;"B";"I"
248;2;2;"B";"IV"
249;2;1;"B";"I"
250;2;2;"B";"IV"
251;2;2;"B";"IV"
252;2;2;"B";"IV"
253;2;2;"B";"IV"
254;2;1;"B";"I"
255;2;1;"B";"I"
256;2;2;"B";"IV"
257;2;2;"B";"IV"
258;2;2;"B";"IV"
259;2;1;"B";"I"
260;2;1;"B";"I"
261;2;2;"B";"IV"
262;2;1;"B";"I"
263;2;1;"B";"I"
264;2;2;"B";"IV"
265;2;2;"B";"IV"
266;2;2;"B";"IV"
267;2;2;"B";"IV"
268;2;1;"B";"I"
269;2;1;"B";"I"
270;2;2;"B";"IV"
271;2;1;"B";"I"
272;2;2;"B";"IV"
273;2;1;"B";"I"
274;2;2;"B";"IV"
275;2;2;"B";"IV"
276;2;2;"B";"IV"
277;2;1;"B";"I"
278;2;2;"B";"IV"
279;2;2;"B";"IV"
280;2;2;"B";"IV"
281;2;1;"B";"I"
282;2;1;"B";"I"
283;2;1;"B";"I"
284;2;2;"B";"IV"
285;2;2;"B";"IV"
286;2;1;"B";"I"
287;2;2;"B";"IV"
288;2;2;"B";"IV"
289;2;1;"B";"I"
290;2;2;"B";"IV"
291;2;1;"B";"I"
292;2;2;"B";"IV"
293;2;2;"B";"IV"
294;2;1;"B";"I"
295;2;2;"B";"IV"
296;2;2;"B";"IV"
297;2;2;"B";"IV"
298;2;2;"B";"IV"
299;2;2;"B";"IV"
300;2;1;"B";"I"
301;2;1;"B";"I"
302;2;1;"B";"I"
303;2;2;"B";"IV"
304;2;2;"B";"IV"
305;2;2;"B";"IV"
306;2;1;"B";"I"
307;2;2;"B";"IV"
308;2;2;"B";"IV"
309;2;1;"B";"I"
310;1;1;"B";"I"
311;2;1;"B";"I"
312;2;1;"B";"I"
313;2;1;"B";"I"
314;2;1;"B";"I"
315;2;1;"B";"I"
316;2;2;"B";"IV"
317;2;2;"B";"IV"
318;2;1;"B";"I"
319;2;1;"B";"I"
320;1;1;"B";"I"
321;2;2;"B";"IV"
322;2;2;"B";"IV"
323;1;2;"B";"IV"
324;1;2;"B";"IV"
325;1;2;"B";"IV"
326;1;1;"B";"I"
327;1;2;"B";"IV"
328;1;2;"B";"IV"
329;1;2;"B";"IV"
330;1;1;"B";"I"
331;2;1;"B";"I"
332;1;2;"B";"IV"
333;1;2;"B";"IV"
334;2;2;"B";"IV"
335;1;2;"B";"IV"
336;1;2;"B";"IV"
337;1;2;"B";"IV"
338;1;1;"B";"I"
339;1;2;"B";"IV"
340;1;1;"B";"I"
341;1;2;"B";"IV"
342;1;2;"B";"IV"
343;1;2;"B";"IV"
344;1;2;"B";"IV"
345;1;1;"B";"I"
346;1;2;"B";"IV"
347;1;2;"B";"IV"
348;1;2;"B";"IV"
349;1;2;"B";"IV"
350;1;1;"B";"I"
351;1;2;"B";"IV"
352;1;2;"B";"IV"
353;1;2;"B";"IV"
354;1;2;"B";"IV"
355;1;1;"B";"I"
356;1;1;"B";"I"
357;1;2;"B";"IV"
358;1;1;"B";"I"
359;1;1;"B";"I"
360;1;2;"B";"IV"
361;1;2;"B";"IV"
362;1;1;"B";"I"
363;1;1;"B";"I"
364;1;2;"B";"IV"
365;1;2;"B";"IV"
366;1;1;"B";"I"
367;1;2;"B";"IV"
368;1;2;"B";"IV"
369;1;1;"B";"I"
370;1;1;"B";"I"
371;1;2;"B";"IV"
372;1;1;"B";"I"
373;1;2;"B";"IV"
374;1;1;"B";"I"
375;1;2;"B";"IV"
376;1;2;"B";"IV"
377;1;2;"B";"IV"
378;1;1;"B";"I"
379;1;1;"B";"I"
380;1;1;"B";"I"
381;1;1;"B";"I"
382;1;1;"B";"I"
383;1;2;"B";"IV"
384;1;2;"B";"IV"
385;1;2;"B";"IV"
386;1;1;"B";"I"
387;1;2;"B";"IV"
388;1;2;"B";"IV"
389;1;2;"B";"IV"
390;1;2;"B";"IV"
391;1;2;"B";"IV"
392;1;2;"B";"IV"
393;1;2;"B";"IV"
394;1;2;"B";"IV"
395;1;2;"B";"IV"
396;1;1;"B";"I"
397;1;2;"B";"IV"
398;1;2;"B";"IV"
399;1;2;"B";"IV"
400;1;2;"B";"IV"
401;1;2;"B";"IV"
402;1;2;"B";"IV"
403;1;2;"B";"IV"
404;1;2;"B";"IV"
405;1;2;"B";"IV"
406;1;1;"B";"I"
407;1;1;"B";"I"
408;1;1;"B";"I"
409;1;2;"B";"IV"
410;1;2;"B";"IV"
411;1;2;"B";"IV"
412;1;2;"B";"IV"
413;1;2;"B";"IV"
414;1;2;"B";"IV"
415;1;2;"B";"IV"
416;1;2;"B";"IV"
417;1;2;"B";"IV"
418;1;1;"B";"I"
419;1;1;"B";"I"
420;1;2;"B";"IV"
421;1;1;"B";"I"
422;1;2;"B";"IV"
423;1;1;"B";"I"
424;1;1;"B";"I"
425;1;2;"B";"IV"
426;1;2;"B";"IV"
427;1;2;"B";"IV"
428;1;2;"B";"IV"
429;1;2;"B";"IV"
430;1;2;"B";"IV"
431;1;2;"B";"IV"
432;1;2;"B";"IV"
433;1;2;"B";"IV"
434;1;2;"B";"IV"
435;1;2;"B";"IV"
436;1;2;"B";"IV"
437;1;2;"B";"IV"
438;1;2;"B";"IV"
439;1;2;"B";"IV"
440;1;2;"B";"IV"
441;1;1;"B";"I"
442;1;2;"B";"IV"
443;1;2;"B";"IV"
444;1;2;"B";"IV"
445;1;1;"B";"I"
446;1;2;"B";"IV"
447;1;2;"B";"IV"
448;1;1;"B";"I"
449;1;1;"B";"I"
450;1;2;"B";"IV"
451;1;2;"B";"IV"
452;1;2;"B";"IV"
453;1;2;"B";"IV"
454;1;2;"B";"IV"
455;1;2;"B";"IV"
456;1;2;"B";"IV"
457;1;1;"B";"I"
458;1;2;"B";"IV"
459;1;2;"B";"IV"
460;1;1;"B";"I"
461;1;2;"B";"IV"
462;1;1;"B";"I"
463;1;2;"B";"IV"
464;1;1;"B";"I"
465;1;2;"B";"IV"
466;1;2;"B";"IV"
467;1;1;"B";"I"
468;1;2;"B";"IV"
469;1;2;"B";"IV"
470;1;2;"B";"IV"
471;1;2;"B";"IV"
472;1;1;"B";"I"
473;1;2;"B";"IV"
474;1;2;"B";"IV"
475;1;1;"B";"I"
476;1;2;"B";"IV"
477;2;1;"B";"I"
478;2;2;"B";"IV"
479;2;2;"B";"IV"
480;2;2;"B";"IV"
481;2;2;"B";"IV"
482;2;1;"B";"I"
483;2;1;"B";"I"
484;2;2;"B";"IV"
485;2;1;"B";"I"
486;2;2;"B";"IV"
487;2;1;"B";"I"
488;2;2;"B";"IV"
489;2;1;"B";"I"
490;2;1;"B";"I"
491;2;2;"B";"IV"
492;2;1;"B";"I"
493;2;2;"B";"IV"
494;2;1;"B";"I"
495;1;2;"B";"IV"
496;1;1;"B";"I"
497;2;1;"B";"I"
498;2;2;"B";"IV"
499;2;1;"B";"I"
500;2;2;"B";"IV"
501;2;1;"B";"I"
502;2;2;"B";"IV"
503;2;2;"B";"IV"
504;2;2;"B";"IV"
505;2;2;"B";"IV"
506;2;1;"B";"I"
507;2;1;"B";"I"
508;2;1;"B";"I"
509;2;1;"B";"I"
510;2;2;"B";"IV"
511;2;2;"B";"IV"
512;2;2;"B";"IV"
513;2;2;"B";"IV"
514;2;2;"B";"IV"
515;2;2;"B";"IV"
516;2;2;"B";"IV"
517;2;1;"B";"I"
518;2;2;"B";"IV"
519;2;1;"B";"I"
520;2;1;"B";"I"
521;2;1;"B";"I"
522;2;1;"B";"I"
523;2;1;"B";"I"
524;2;2;"B";"IV"
525;2;2;"B";"IV"
526;2;2;"B";"IV"
527;2;2;"B";"IV"
528;2;2;"B";"IV"
529;2;1;"B";"I"
530;2;2;"B";"IV"
531;2;2;"B";"IV"
532;2;2;"B";"IV"
533;2;2;"B";"IV"
534;2;2;"B";"IV"
535;1;2;"B";"IV"
536;1;2;"B";"IV"
537;2;2;"B";"IV"
538;2;1;"B";"I"
539;2;1;"B";"I"
540;2;2;"B";"IV"
541;1;2;"B";"IV"
542;1;1;"B";"I"
543;1;1;"B";"I"
544;1;1;"B";"I"
545;1;2;"B";"IV"
546;1;2;"B";"IV"
547;1;2;"B";"IV"
548;2;2;"B";"IV"
549;2;2;"B";"IV"
550;2;1;"B";"I"
551;2;1;"B";"I"
552;2;2;"B";"IV"
553;2;2;"B";"IV"
554;2;2;"B";"IV"
555;2;2;"B";"IV"
556;2;2;"B";"IV"
557;2;2;"B";"IV"
558;2;1;"B";"I"
559;2;1;"B";"I"
560;2;2;"B";"IV"
561;2;1;"B";"I"
562;1;1;"B";"I"
563;1;2;"B";"IV"
564;1;2;"B";"IV"
565;1;2;"B";"IV"
566;1;2;"B";"IV"
567;1;1;"B";"I"
568;1;2;"B";"IV"
569;1;2;"B";"IV"
570;1;1;"B";"I"
571;1;2;"B";"IV"
572;1;2;"B";"IV"
573;1;1;"B";"I"
574;1;1;"B";"I"
575;1;1;"B";"I"
576;1;2;"B";"IV"
577;1;2;"B";"IV"
578;1;1;"B";"I"
579;1;2;"B";"IV"
580;1;2;"B";"IV"
581;1;2;"B";"IV"
582;1;2;"B";"IV"
583;1;1;"B";"I"
584;1;2;"B";"IV"
585;1;2;"B";"IV"
586;1;1;"B";"I"
587;1;2;"B";"IV"
588;1;2;"B";"IV"
589;1;2;"B";"IV"
590;1;2;"B";"IV"
591;2;2;"B";"IV"
592;2;2;"B";"IV"
593;2;2;"B";"IV"
594;2;1;"B";"I"
595;2;2;"B";"IV"
596;2;2;"B";"IV"
597;2;1;"B";"I"
598;2;2;"B";"IV"
599;2;2;"B";"IV"
600;2;2;"B";"IV"
601;2;2;"B";"IV"
602;2;2;"B";"IV"
603;2;2;"B";"IV"
604;2;2;"B";"IV"
605;2;2;"B";"IV"
606;2;2;"B";"IV"
607;2;1;"B";"I"
608;2;1;"B";"I"
609;2;2;"B";"IV"
610;2;1;"B";"I"
611;2;1;"B";"I"
612;2;2;"B";"IV"
613;2;2;"B";"IV"
614;2;1;"B";"I"
615;2;1;"B";"I"
616;2;2;"B";"IV"
617;2;1;"B";"I"
618;2;1;"B";"I"
619;2;1;"B";"I"
620;2;2;"B";"IV"
621;2;1;"B";"I"
622;2;2;"B";"IV"
623;2;1;"B";"I"
624;2;1;"B";"I"
625;2;2;"B";"IV"
626;2;2;"B";"IV"
627;2;2;"B";"IV"
628;2;1;"B";"I"
629;2;1;"B";"I"
630;2;1;"B";"I"
631;2;1;"B";"I"
632;2;1;"B";"I"
633;2;1;"B";"I"
634;2;2;"B";"IV"
635;2;1;"B";"I"
636;2;1;"B";"I"
637;2;1;"B";"I"
638;2;2;"B";"IV"
639;2;2;"B";"IV"
640;2;1;"B";"I"
641;2;1;"B";"I"
642;2;2;"B";"IV"
643;2;2;"B";"IV"
644;2;2;"B";"IV"
645;2;2;"B";"IV"
646;2;2;"B";"IV"
647;2;2;"B";"IV"
648;1;1;"B";"I"
649;1;1;"B";"I"
650;1;1;"B";"I"
651;1;1;"B";"I"
652;1;1;"B";"I"
653;1;1;"B";"I"
654;1;2;"B";"IV"
655;1;1;"B";"I"
656;1;2;"B";"IV"
657;1;2;"B";"IV"
658;1;2;"B";"IV"
659;1;2;"B";"IV"
660;1;2;"B";"IV"
661;1;1;"B";"I"
662;1;2;"B";"IV"
663;1;2;"B";"IV"
664;1;2;"B";"IV"
665;1;2;"B";"IV"
666;1;1;"B";"I"
667;1;2;"B";"IV"
668;1;1;"B";"I"
669;1;2;"B";"IV"
670;1;1;"B";"I"
671;1;2;"B";"IV"
672;1;1;"B";"I"
673;1;2;"B";"IV"
674;1;2;"B";"IV"
675;1;1;"B";"I"
676;1;1;"B";"I"
677;1;2;"B";"IV"
678;1;2;"B";"IV"
679;1;2;"B";"IV"
680;1;2;"B";"IV"
681;1;2;"B";"IV"
682;1;1;"B";"I"
683;1;2;"B";"IV"
684;1;1;"B";"I"
685;1;2;"B";"IV"
686;1;1;"B";"I"
687;1;2;"B";"IV"
688;1;2;"B";"IV"
689;1;2;"B";"IV"
690;1;2;"B";"IV"
691;1;2;"B";"IV"
692;1;1;"B";"I"
693;1;2;"B";"IV"
694;1;2;"B";"IV"
695;1;1;"B";"I"
696;1;2;"B";"IV"
697;1;2;"B";"IV"
698;1;2;"B";"IV"
699;1;2;"B";"IV"
700;1;2;"B";"IV"
701;1;2;"B";"IV"
702;1;2;"B";"IV"
703;1;2;"B";"IV"
704;1;2;"B";"IV"
705;1;2;"B";"IV"
706;1;2;"B";"IV"
707;1;2;"B";"IV"
708;1;2;"B";"IV"
709;1;2;"B";"IV"
710;1;2;"B";"IV"
711;1;1;"B";"I"
712;1;2;"B";"IV"
713;1;1;"B";"I"
714;1;2;"B";"IV"
715;1;1;"B";"I"
716;1;2;"B";"IV"
717;1;2;"B";"IV"
718;1;2;"B";"IV"
719;1;2;"B";"IV"
720;1;2;"B";"IV"
721;1;2;"B";"IV"
722;1;2;"B";"IV"
723;1;1;"B";"I"
724;1;1;"B";"I"
725;1;1;"B";"I"
726;1;2;"B";"IV"
727;1;2;"B";"IV"
728;1;2;"B";"IV"
729;1;2;"B";"IV"
730;1;1;"B";"I"
731;1;1;"B";"I"
732;1;2;"B";"IV"
733;1;2;"B";"IV"
734;1;2;"B";"IV"
